txn_date,biller_id,txn_value,txn_amount,txn_count_amt_2000_2500
2025-06-23,B025,74086,457513868.05,2128
2025-06-23,B026,140403,874530832.39,4265
2025-06-23,B027,70092,432474067.26,2120
2025-06-23,B028,108834,667716204.2,3261
2025-06-23,B029,141351,867724752.52,4199
2025-06-23,B030,99542,610079106.37,2946
2025-06-23,B031,117023,718246665.37,3488
2025-06-23,B032,108192,666834735.25,3324
2025-06-23,B033,148063,915245973.76,4351
2025-06-23,B034,108408,659023275.05,3219
2025-06-23,B035,131657,808078383.74,4052
2025-06-23,B036,134793,824957509.11,4040
2025-06-23,B037,135655,838794501.58,4051
2025-06-23,B038,57760,362103890.03,1680
2025-06-23,B039,72422,441045863.82,2183
2025-06-23,B040,117328,717899027.81,3447
2025-06-23,B041,123350,750924464.38,3652
2025-06-23,B042,76121,465765903.05,2202
2025-06-23,B043,103982,640414875.5,3050
2025-06-23,B044,72706,447191122.65,2197
2025-06-23,B045,110524,679362616.28,3336
2025-06-23,B046,59796,364736484.9,1811
2025-06-23,B047,106632,656913771.22,3131
2025-06-23,B048,93625,576103674.38,2758
2025-06-23,B049,104967,647553198.49,3151
2025-06-23,B050,145966,899487223.2,4257
2025-06-23,B051,146242,896326989.13,4313
2025-06-23,B052,87570,537785764.05,2672
2025-06-23,B053,97716,598797255.59,2912
2025-06-23,B054,58548,361487285.25,1776
2025-06-23,B055,134548,814842955.43,4007
2025-06-23,B056,147055,905327730.12,4318
2025-06-23,B057,120451,738185102.91,3501
2025-06-23,B058,53472,329956453.24,1575
2025-06-23,B059,133957,831834050.45,3932
2025-06-23,B060,59571,366270235.45,1717
2025-06-23,B061,140864,857892419.48,4255
2025-06-23,B062,92779,577236908.12,2804
2025-06-23,B063,103215,627435105.69,3089
2025-06-23,B064,83425,512002228.24,2473
2025-06-23,B065,59138,370004101.55,1719
2025-06-23,B066,129900,797122811.71,3912
2025-06-23,B067,123281,750471069.54,3701
2025-06-23,B068,51677,319610203.9,1582
2025-06-23,B069,127856,796256943.82,3794
2025-06-23,B070,130518,809383328.13,3958
2025-06-23,B071,152142,933197340.6,4602
2025-06-23,B072,83119,511878642.38,2451
2025-06-23,B073,88023,539216382.15,2528
2025-06-23,B074,95088,582189481.19,2822
2025-06-23,B075,139757,849875084.59,4022
2025-06-23,B076,83278,506611481.21,2518
2025-06-23,B077,110098,683336587.03,3306
2025-06-23,B078,87919,543920321.01,2627
2025-06-23,B079,88110,543200263.11,2670
2025-06-23,B080,95121,585000442.43,2825
2025-06-23,B081,89964,555287518.24,2707
2025-06-23,B082,58186,360601169.14,1716
2025-06-23,B083,86977,534989235.07,2534
2025-06-23,B084,66384,406970221.67,1921
2025-06-23,B085,76021,471173471.46,2261
2025-06-23,B086,145232,890190541.92,4233
2025-06-23,B087,143166,884549735.48,4350
2025-06-23,B088,138177,845193175.67,4159
2025-06-23,B089,117222,719219544.41,3487
2025-06-23,B090,72350,445190348.23,2139
2025-06-23,B091,86205,531921283.22,2525
2025-06-23,B092,75150,465629564.51,2264
2025-06-23,B093,90017,552651031.78,2643
2025-06-23,B094,108090,659981210.47,3117
2025-06-23,B095,70288,433099044.62,2048
2025-06-23,B096,53899,329134406.19,1599
2025-06-23,B097,69873,429944815.31,2107
2025-06-23,B098,137017,842548109.32,4124
2025-06-23,B099,55445,340895754.66,1623
2025-06-23,B100,83963,509324794.2,2523
2025-06-24,B001,74907,459518307.45,2219
2025-06-24,B002,109295,669216980.71,3175
2025-06-24,B003,132328,813139833.07,3989
2025-06-24,B004,131038,797373609.36,3950
2025-06-24,B005,89824,551032276.41,2637
2025-06-24,B006,143003,885695632.76,4246
2025-06-24,B007,81491,500049400.78,2454
2025-06-24,B008,116195,717971723.69,3480
2025-06-24,B009,58239,356355646.68,1757
2025-06-24,B010,62515,393024750.23,1835
2025-06-24,B011,110064,673491561.49,3384
2025-06-24,B012,110235,675812618.58,3300
2025-06-24,B013,91007,560825484.09,2726
2025-06-24,B014,109855,672668235.59,3295
2025-06-24,B015,81833,505811428.17,2464
2025-06-24,B016,69095,428142623.42,2090
2025-06-24,B017,138332,840593163.34,4140
2025-06-24,B018,49967,308896146.13,1518
2025-06-24,B019,144010,882347041.07,4332
2025-06-24,B020,145540,897504743.03,4254
2025-06-24,B021,121662,745379323.87,3643
2025-06-24,B022,142824,875321069.74,4287
2025-06-24,B023,89833,551872412.93,2624
2025-06-24,B024,50334,310865030.66,1452
2025-06-24,B025,56808,350585521.01,1737
2025-06-24,B026,59065,367169438.51,1801
2025-06-24,B027,65782,405410133.05,1947
2025-06-24,B028,90200,548322676.94,2694
2025-06-24,B029,57626,355660649.93,1748
2025-06-24,B030,144653,888047934.44,4268
2025-06-24,B031,152024,941062740.26,4509
2025-06-24,B032,73018,451002702.97,2198
2025-06-24,B033,72882,443449996.76,2131
2025-06-24,B034,64389,397237408.65,1917
2025-06-24,B035,138872,851107710.33,4191
2025-06-24,B036,130868,810502282.99,3991
2025-06-24,B037,68523,419624251.71,1994
2025-06-24,B038,53579,330521248.23,1567
2025-06-24,B039,55102,341558397.89,1625
2025-06-24,B040,65218,399701445.37,1974
2025-06-24,B041,73667,445993566.94,2305
2025-06-24,B042,130758,804799296.88,3969
2025-06-24,B043,106476,648948289.91,3229
2025-06-24,B044,136582,831343591.74,4029
2025-06-24,B045,104372,645120185.02,3131
2025-06-24,B046,124697,770492460.96,3651
2025-06-24,B047,114535,701678718.88,3308
2025-06-24,B048,78876,482400227.67,2368
2025-06-24,B049,135716,834782768.4,4049
2025-06-24,B050,142045,863706396.52,4298
2025-06-24,B051,69393,428777354.24,2044
2025-06-24,B052,82919,507659809.59,2446
2025-06-24,B053,131622,808497188.89,3934
2025-06-24,B054,71609,435916268.76,2172
2025-06-24,B055,137360,845259514.16,4020
2025-06-24,B056,102991,629078371.88,3050
2025-06-24,B057,80868,497470522.34,2446
2025-06-24,B058,121234,742156578.43,3621
2025-06-24,B059,90168,554467182.66,2679
2025-06-24,B060,89006,547640837.63,2573
2025-06-24,B061,128840,791541328.68,3855
2025-06-24,B062,84583,519530738.09,2445
2025-06-24,B063,129269,795356973.72,3890
2025-06-24,B064,85928,521961143.38,2549
2025-06-24,B065,58694,361168054.78,1752
2025-06-24,B066,110385,675962633.49,3300
2025-06-24,B067,121846,751935840.94,3618
2025-06-24,B068,87686,542355341.92,2691
2025-06-24,B069,79050,482620343.3,2361
2025-06-24,B070,133683,821090283.21,4107
2025-06-24,B071,100729,621232190.12,2992
2025-06-24,B072,91355,561803024.96,2741
2025-06-24,B073,107347,656793986.67,3155
2025-06-24,B074,134142,813737575.57,4010
2025-06-24,B075,114259,697974091.77,3453
2025-06-24,B076,139554,852633679.73,4036
2025-06-24,B077,114857,712058120.15,3440
2025-06-24,B078,97833,606946236.65,2879
2025-06-24,B079,53626,327631601.14,1536
2025-06-24,B080,70657,433828944.4,2128
2025-06-24,B081,142018,880399735.03,4362
2025-06-24,B082,68801,421784423.59,2054
2025-06-24,B083,110920,683215058.12,3286
2025-06-24,B084,132818,814162960.79,4035
2025-06-24,B085,56669,348721290.27,1698
2025-06-24,B086,151259,923790300.79,4462
2025-06-24,B087,70914,435617675.08,2105
2025-06-24,B088,91938,562702124.36,2752
2025-06-24,B089,63685,386194858.59,1852
2025-06-24,B090,108391,666156387.47,3248
2025-06-24,B091,102279,632150015.56,3104
2025-06-24,B092,130449,799325338.06,3891
2025-06-24,B093,58436,355323272.08,1710
2025-06-24,B094,57786,355386775.27,1770
2025-06-24,B095,92100,567801709.88,2753
2025-06-24,B096,148374,913975680.39,4450
2025-06-24,B097,102857,638517497.71,3068
2025-06-24,B098,107626,662962240.18,3255
2025-06-24,B099,139637,864361937.93,4208
2025-06-24,B100,111375,680249975.15,3349
2025-06-25,B001,72849,449009774.58,2156
2025-06-25,B002,129214,796480247.43,3854
2025-06-25,B003,133331,809158519.03,4082
2025-06-25,B004,57450,349274743.43,1682
2025-06-25,B005,135114,835453111.33,3959
2025-06-25,B006,105962,657045155.89,3148
2025-06-25,B007,132953,814865741.81,3918
2025-06-25,B008,153886,941998160.71,4481
2025-06-25,B009,115898,720196878.5,3507
2025-06-25,B010,62874,382803844.97,1893
2025-06-25,B011,114622,697693953.39,3440
2025-06-25,B012,136944,837994455.94,4056
2025-06-25,B013,112661,703899383.96,3316
2025-06-25,B014,62547,386225909.74,1865
2025-06-25,B015,66681,409308007.29,1968
2025-06-25,B016,61428,375195191.45,1862
2025-06-25,B017,54164,329263326.77,1606
2025-06-25,B018,100347,612262172.18,2968
2025-06-25,B019,107111,648960481.74,3191
2025-06-25,B020,70538,432975483.98,2101
2025-06-25,B021,102260,625347966.68,3056
2025-06-25,B022,88993,552343858.19,2647
2025-06-25,B023,108692,669154239.48,3248
2025-06-25,B024,110805,687482440.66,3383
2025-06-25,B025,134064,813110914.31,3886
2025-06-25,B026,134383,819373866.33,4087
2025-06-25,B027,86969,532174650.67,2529
2025-06-25,B028,134342,824819393.82,4024
2025-06-25,B029,140500,866782068.0,4144
2025-06-25,B030,62329,379695832.3,1880
2025-06-25,B031,68970,426666074.99,2041
2025-06-25,B032,60811,373787623.22,1841
2025-06-25,B033,59782,367291902.06,1810
2025-06-25,B034,103034,634789796.94,3104
2025-06-25,B035,95178,583892529.25,2823
2025-06-25,B036,88467,536640386.78,2649
2025-06-25,B037,133177,829150241.4,3905
2025-06-25,B038,90381,554588115.97,2691
2025-06-25,B039,53686,334624440.42,1565
2025-06-25,B040,145984,899435239.54,4435
2025-06-25,B041,76007,463701780.72,2343
2025-06-25,B042,55456,345278935.41,1642
2025-06-25,B043,110465,670520170.92,3208
2025-06-25,B044,95651,588651226.75,2821
2025-06-25,B045,113129,697679930.27,3339
2025-06-25,B046,79751,494674523.65,2439
2025-06-25,B047,141977,877619723.0,4181
2025-06-25,B048,76876,475478872.98,2286
2025-06-25,B049,130641,802641753.69,3912
2025-06-25,B050,82948,510352227.51,2440
2025-06-25,B051,62999,386354253.87,1857
2025-06-25,B052,79653,487118674.62,2365
2025-06-25,B053,65373,402058366.8,1971
2025-06-25,B054,73049,443562229.0,2262
2025-06-25,B055,148069,911771598.02,4386
2025-06-25,B056,114562,703113837.12,3359
2025-06-25,B057,148874,915438787.1,4329
2025-06-25,B058,97186,595377687.1,2818
2025-06-25,B059,131692,807577953.63,3873
2025-06-25,B060,145900,897196771.78,4345
2025-06-25,B061,87706,541123281.61,2631
2025-06-25,B062,89556,553297020.8,2682
2025-06-25,B063,56228,346061048.04,1693
2025-06-25,B064,97871,607774991.18,2922
2025-06-25,B065,148485,906727324.37,4450
2025-06-25,B066,142806,879389611.61,4199
2025-06-25,B067,115179,705416383.6,3509
2025-06-25,B068,123600,763008488.54,3601
2025-06-25,B069,73869,460649337.56,2118
2025-06-25,B070,139857,863130164.27,4274
2025-06-25,B071,115670,711087052.06,3388
2025-06-25,B072,113532,696920514.21,3416
2025-06-25,B073,78665,486406325.79,2386
2025-06-25,B074,63705,390081377.33,1843
2025-06-25,B075,108432,668068404.61,3225
2025-06-25,B076,120378,730747477.68,3683
2025-06-25,B077,99438,608889459.0,3010
2025-06-25,B078,66400,406850696.97,2006
2025-06-25,B079,152608,932295520.99,4479
2025-06-25,B080,148190,919826524.42,4392
2025-06-25,B081,113612,697139107.25,3424
2025-06-25,B082,115752,715417141.99,3464
2025-06-25,B083,136694,838129085.82,3944
2025-06-25,B084,53958,329502131.34,1640
2025-06-25,B085,134493,826999361.34,4022
2025-06-25,B086,135995,843929548.38,4094
2025-06-25,B087,86599,529706468.58,2448
2025-06-25,B088,54759,334818657.0,1593
2025-06-25,B089,110582,672924802.4,3246
2025-06-25,B090,105280,644089476.97,3180
2025-06-25,B091,76273,464854149.92,2285
2025-06-25,B092,90635,557470534.85,2664
2025-06-25,B093,132439,815258766.94,3934
2025-06-25,B094,124191,768624994.1,3727
2025-06-25,B095,147751,900040202.84,4346
2025-06-25,B096,68608,423151324.4,2006
2025-06-25,B097,135031,836345755.01,3987
2025-06-25,B098,129589,795636639.87,3821
2025-06-25,B099,134086,826926791.33,4027
2025-06-25,B100,106192,655728634.81,3166
2025-06-26,B001,92503,569515394.48,2778
2025-06-26,B002,59160,362420850.88,1727
2025-06-26,B003,50847,306606286.7,1468
2025-06-26,B004,66795,414137973.2,1964
2025-06-26,B005,74237,451306265.65,2171
2025-06-26,B006,93033,574071480.24,2764
2025-06-26,B007,96010,585965931.58,2958
2025-06-26,B008,148136,916770074.5,4482
2025-06-26,B009,92880,572344374.54,2792
2025-06-26,B010,100300,618091837.82,2930
2025-06-26,B011,115367,709240773.52,3480
2025-06-26,B012,129161,792903541.6,3898
2025-06-26,B013,71132,440615041.87,2041
2025-06-26,B014,138130,841996770.99,4156
2025-06-26,B015,118633,729606654.39,3565
2025-06-26,B016,52559,323060400.63,1558
2025-06-26,B017,101054,616204953.16,2997
2025-06-26,B018,90778,558145868.44,2751
2025-06-26,B019,101760,634379155.11,3102
2025-06-26,B020,56624,344035560.27,1662
2025-06-26,B021,63102,391650499.39,1837
2025-06-26,B022,145426,900111437.23,4364
2025-06-26,B023,117384,719179668.85,3447
2025-06-26,B024,145027,888598776.36,4273
2025-06-26,B025,117919,727349698.93,3527
2025-06-26,B026,134541,821603044.29,4037
2025-06-26,B027,87670,538962184.64,2610
2025-06-26,B028,66745,410268415.76,1997
2025-06-26,B029,84283,520902634.36,2510
2025-06-26,B030,146548,903161364.17,4377
2025-06-26,B031,104859,642250958.32,3133
2025-06-26,B032,86567,535864758.66,2487
2025-06-26,B033,117564,721802185.71,3459
2025-06-26,B034,84746,522616471.22,2451
2025-06-26,B035,77961,481809431.36,2349
2025-06-26,B036,105629,646893349.24,3107
2025-06-26,B037,82842,505414639.35,2477
2025-06-26,B038,105435,648010146.19,3140
2025-06-26,B039,61775,379157777.99,1834
2025-06-26,B040,117778,717843693.48,3439
2025-06-26,B041,120223,737712302.61,3653
2025-06-26,B042,53576,324994080.87,1572
2025-06-26,B043,49702,306381900.85,1440
2025-06-26,B044,77616,473386654.48,2340
2025-06-26,B045,122083,752324147.92,3590
2025-06-26,B046,107217,658427807.29,3158
2025-06-26,B047,130693,804072221.59,3863
2025-06-26,B048,108748,665354662.75,3208
2025-06-26,B049,54894,337773150.75,1591
2025-06-26,B050,64696,396432950.33,1924
2025-06-26,B051,69243,429198477.36,2045
2025-06-26,B052,58936,359079526.75,1783
2025-06-26,B053,103525,635768402.99,3023
2025-06-26,B054,84483,518900890.1,2554
2025-06-26,B055,70189,428691062.13,2109
2025-06-26,B056,58020,361561017.22,1680
2025-06-26,B057,120716,734610685.96,3611
2025-06-26,B058,104160,644315155.38,3071
2025-06-26,B059,76514,471009666.39,2339
2025-06-26,B060,143132,882998453.52,4309
2025-06-26,B061,129063,794549192.12,3988
2025-06-26,B062,90364,558309377.91,2716
2025-06-26,B063,58481,361726277.46,1742
2025-06-26,B064,58411,363545635.79,1743
2025-06-26,B065,113202,699104586.65,3482
2025-06-26,B066,98891,609265705.22,3051
2025-06-26,B067,66735,415582182.37,2024
2025-06-26,B068,72675,447226182.22,2178
2025-06-26,B069,84649,523308146.85,2549
2025-06-26,B070,121265,739611913.47,3600
2025-06-26,B071,92809,568242073.58,2735
2025-06-26,B072,71337,436336387.61,2107
2025-06-26,B073,133220,819713495.66,3939
2025-06-26,B074,89346,553968360.05,2735
2025-06-26,B075,94613,579174998.92,2867
2025-06-26,B076,98203,603798154.25,2972
2025-06-26,B077,54680,334224851.42,1628
2025-06-26,B078,102040,631748431.54,3009
2025-06-26,B079,114072,703323637.63,3376
2025-06-26,B080,121640,745740532.12,3564
2025-06-26,B081,91368,558834033.82,2734
2025-06-26,B082,53105,323708281.16,1577
2025-06-26,B083,86230,523744601.87,2646
2025-06-26,B084,89750,554717401.49,2708
2025-06-26,B085,100113,617499566.26,2949
2025-06-26,B086,115535,707631162.91,3428
2025-06-26,B087,83667,512851753.78,2433
2025-06-26,B088,113632,704005271.01,3320
2025-06-26,B089,59004,365055034.35,1764
2025-06-26,B090,117548,715950752.01,3537
2025-06-26,B091,111384,689777941.35,3347
2025-06-26,B092,141506,869180951.61,4200
2025-06-26,B093,92000,564931864.4,2804
2025-06-26,B094,56930,347037041.45,1768
2025-06-26,B095,133439,813200608.3,3938
2025-06-26,B096,86472,530012019.7,2589
2025-06-26,B097,69287,429796909.24,2086
2025-06-26,B098,108294,668378447.91,3238
2025-06-26,B099,62508,385327058.95,1812
2025-06-26,B100,150195,926126794.55,4352
2025-06-27,B001,50354,309739447.67,1543
2025-06-27,B002,117138,719074378.31,3464
2025-06-27,B003,95647,588293077.88,2808
2025-06-27,B004,79280,478825533.31,2434
2025-06-27,B005,91752,564187437.93,2734
2025-06-27,B006,86327,526209755.78,2566
2025-06-27,B007,121812,752105979.66,3608
2025-06-27,B008,58510,360306710.92,1723
2025-06-27,B009,47093,290393254.8,1355
2025-06-27,B010,81920,509864762.36,2456
2025-06-27,B011,68899,425459696.56,1983
2025-06-27,B012,143869,883268338.01,4271
2025-06-27,B013,152411,941802829.52,4487
2025-06-27,B014,96344,593094291.5,2848
2025-06-27,B015,124642,771325620.24,3671
2025-06-27,B016,87321,536961938.19,2588
2025-06-27,B017,132145,816697704.97,3995
2025-06-27,B018,72129,440845993.25,2186
2025-06-27,B019,90895,560407475.88,2728
2025-06-27,B020,91044,560396998.26,2746
2025-06-27,B021,112896,697359010.73,3390
2025-06-27,B022,150653,926713346.11,4450
2025-06-27,B023,140698,863095883.87,4209
2025-06-27,B024,121116,739106810.89,3559
2025-06-27,B025,90984,560960986.56,2700
2025-06-27,B026,79493,485001902.25,2364
2025-06-27,B027,150389,927536360.01,4433
2025-06-27,B028,75774,464607928.82,2264
2025-06-27,B029,128793,782862393.1,3858
2025-06-27,B030,137587,848402386.1,4160
2025-06-27,B031,62668,385294299.32,1888
2025-06-27,B032,150509,923007471.78,4511
2025-06-27,B033,120693,742728096.22,3617
2025-06-27,B034,52355,323140821.76,1505
2025-06-27,B035,137869,847719769.87,4113
2025-06-27,B036,57119,356270417.37,1708
2025-06-27,B037,81178,492883727.44,2314
2025-06-27,B038,49060,299499457.6,1433
2025-06-27,B039,129727,799817503.99,3801
2025-06-27,B040,134063,826773861.99,3890
2025-06-27,B041,125098,767390940.95,3746
2025-06-27,B042,134100,826559841.33,4030
2025-06-27,B043,143756,886650280.13,4192
2025-06-27,B044,115682,709700316.13,3469
2025-06-27,B045,81118,494451683.34,2291
2025-06-27,B046,94006,576233216.69,2792
2025-06-27,B047,143469,882999185.81,4271
2025-06-27,B048,51821,319980027.56,1533
2025-06-27,B049,124363,770900824.89,3726
2025-06-27,B050,139905,862238246.7,4117
2025-06-27,B051,90700,561051724.15,2746
2025-06-27,B052,126346,779947269.69,3827
2025-06-27,B053,122096,748278491.0,3645
2025-06-27,B054,104379,641085610.13,3244
2025-06-27,B055,123984,769932039.39,3583
2025-06-27,B056,91848,561174988.81,2854
2025-06-27,B057,78164,483435144.86,2182
2025-06-27,B058,86805,536064519.44,2537
2025-06-27,B059,64641,398624473.01,1873
2025-06-27,B060,75947,458620365.87,2225
2025-06-27,B061,74316,459996206.09,2208
2025-06-27,B062,94570,579749248.07,2820
2025-06-27,B063,101353,622508499.06,3011
2025-06-27,B064,107694,660381789.79,3213
2025-06-27,B065,135915,832035042.43,4032
2025-06-27,B066,72763,441893293.77,2144
2025-06-27,B067,145846,897363428.18,4322
2025-06-27,B068,111641,677160331.14,3360
2025-06-27,B069,87237,540567503.9,2636
2025-06-27,B070,70200,430526636.18,2166
2025-06-27,B071,85977,528376121.47,2492
2025-06-27,B072,102466,628442183.78,3079
2025-06-27,B073,114960,704453896.75,3388
2025-06-27,B074,122671,766657969.42,3562
2025-06-27,B075,98505,609993886.39,2956
2025-06-27,B076,81419,496182092.69,2482
2025-06-27,B077,85940,523862738.63,2543
2025-06-27,B078,97145,597538124.14,2825
2025-06-27,B079,131816,809311594.41,3942
2025-06-27,B080,104782,639941366.68,3203
2025-06-27,B081,90031,550079798.09,2627
2025-06-27,B082,51120,307897032.69,1542
2025-06-27,B083,79909,495338811.71,2348
2025-06-27,B084,117211,723342664.1,3492
2025-06-27,B085,81192,497672311.48,2472
2025-06-27,B086,86553,525779238.35,2510
2025-06-27,B087,85950,527465318.83,2541
2025-06-27,B088,128524,793752835.28,3839
2025-06-27,B089,111804,686797852.67,3278
2025-06-27,B090,67471,414763408.3,2007
2025-06-27,B091,62540,390915832.0,1820
2025-06-27,B092,102038,626556331.69,3045
2025-06-27,B093,89650,546279026.41,2721
2025-06-27,B094,133741,825281767.32,3937
2025-06-27,B095,71762,444390079.12,2104
2025-06-27,B096,100735,616736730.29,3036
2025-06-27,B097,50969,308296035.26,1562
2025-06-27,B098,91921,562018389.43,2782
2025-06-27,B099,141173,866916382.89,4113
2025-06-27,B100,92725,566444975.37,2767
2025-06-28,B001,141349,868912519.61,4237
2025-06-28,B002,69979,426805726.71,2155
2025-06-28,B003,133016,826873009.82,4033
2025-06-28,B004,58769,354856601.49,1737
